champion_match_id,match_id,champion,win
0,EUW1_6962567111,K'Sante,False
1,EUW1_6962567111,Gragas,False
2,EUW1_6962567111,Akshan,False
3,EUW1_6962567111,Corki,False
4,EUW1_6962567111,Leona,False
5,EUW1_6962567111,Camille,True
6,EUW1_6962567111,Viego,True
7,EUW1_6962567111,Jhin,True
8,EUW1_6962567111,Katarina,True
9,EUW1_6962567111,Rell,True
10,EUW1_6963088568,K'Sante,False
11,EUW1_6963088568,Rek'Sai,False
12,EUW1_6963088568,Hwei,False
13,EUW1_6963088568,Varus,False
14,EUW1_6963088568,Thresh,False
15,EUW1_6963088568,Pantheon,True
16,EUW1_6963088568,Bel'Veth,True
17,EUW1_6963088568,LeBlanc,True
18,EUW1_6963088568,Jhin,True
19,EUW1_6963088568,Nautilus,True
20,EUW1_6963022588,Rumble,True
21,EUW1_6963022588,Taliyah,True
22,EUW1_6963022588,Tryndamere,True
23,EUW1_6963022588,Corki,True
24,EUW1_6963022588,Pyke,True
25,EUW1_6963022588,Ornn,False
26,EUW1_6963022588,Ekko,False
27,EUW1_6963022588,Akshan,False
28,EUW1_6963022588,Jinx,False
29,EUW1_6963022588,Maokai,False
30,EUW1_6962943270,Malphite,False
31,EUW1_6962943270,Rumble,False
32,EUW1_6962943270,Tristana,False
33,EUW1_6962943270,Caitlyn,False
34,EUW1_6962943270,Camille,False
35,EUW1_6962943270,Sylas,True
36,EUW1_6962943270,Brand,True
37,EUW1_6962943270,Akshan,True
38,EUW1_6962943270,Jhin,True
39,EUW1_6962943270,Pantheon,True
40,EUW1_6963150834,Camille,False
41,EUW1_6963150834,Karthus,False
42,EUW1_6963150834,Tristana,False
43,EUW1_6963150834,Zeri,False
44,EUW1_6963150834,Lulu,False
45,EUW1_6963150834,Volibear,True
46,EUW1_6963150834,Bel'Veth,True
47,EUW1_6963150834,Twisted Fate,True
48,EUW1_6963150834,Smolder,True
49,EUW1_6963150834,Sona,True
50,EUW1_6962876558,K'Sante,False
51,EUW1_6962876558,Udyr,False
52,EUW1_6962876558,Hwei,False
53,EUW1_6962876558,Jhin,False
54,EUW1_6962876558,Vel'Koz,False
55,EUW1_6962876558,Twisted Fate,True
56,EUW1_6962876558,Brand,True
57,EUW1_6962876558,Akshan,True
58,EUW1_6962876558,Aphelios,True
59,EUW1_6962876558,Rell,True
60,EUW1_6962695658,Aatrox,True
61,EUW1_6962695658,Kindred,True
62,EUW1_6962695658,Twisted Fate,True
63,EUW1_6962695658,Jhin,True
64,EUW1_6962695658,Seraphine,True
65,EUW1_6962695658,Jax,False
66,EUW1_6962695658,Lee Sin,False
67,EUW1_6962695658,Hwei,False
68,EUW1_6962695658,Ashe,False
69,EUW1_6962695658,Rumble,False
70,EUW1_6963253801,Darius,False
71,EUW1_6963253801,Udyr,False
72,EUW1_6963253801,Hwei,False
73,EUW1_6963253801,Jhin,False
74,EUW1_6963253801,Nautilus,False
75,EUW1_6963253801,Gwen,True
76,EUW1_6963253801,Nidalee,True
77,EUW1_6963253801,Irelia,True
78,EUW1_6963253801,Corki,True
79,EUW1_6963253801,Pyke,True
80,EUW1_6963193448,K'Sante,True
81,EUW1_6963193448,Kha'Zix,True
82,EUW1_6963193448,Ahri,True
83,EUW1_6963193448,Jhin,True
84,EUW1_6963193448,Seraphine,True
85,EUW1_6963193448,Sett,False
86,EUW1_6963193448,Taliyah,False
87,EUW1_6963193448,LeBlanc,False
88,EUW1_6963193448,Ezreal,False
89,EUW1_6963193448,Pyke,False
90,EUW1_6963147405,Aatrox,False
91,EUW1_6963147405,Taliyah,False
92,EUW1_6963147405,Tristana,False
93,EUW1_6963147405,Jinx,False
94,EUW1_6963147405,Rakan,False
95,EUW1_6963147405,Shen,True
96,EUW1_6963147405,Ekko,True
97,EUW1_6963147405,Yasuo,True
98,EUW1_6963147405,Zeri,True
99,EUW1_6963147405,Seraphine,True
100,EUW1_6962460270,Skarner,True
101,EUW1_6962460270,Lillia,True
102,EUW1_6962460270,Tristana,True
103,EUW1_6962460270,Jhin,True
104,EUW1_6962460270,Karma,True
105,EUW1_6962460270,Volibear,False
106,EUW1_6962460270,Rek'Sai,False
107,EUW1_6962460270,Hwei,False
108,EUW1_6962460270,Corki,False
109,EUW1_6962460270,Nami,False
110,EUW1_6962440026,Kled,False
111,EUW1_6962440026,Shaco,False
112,EUW1_6962440026,Syndra,False
113,EUW1_6962440026,Draven,False
114,EUW1_6962440026,Pyke,False
115,EUW1_6962440026,Udyr,True
116,EUW1_6962440026,Taliyah,True
117,EUW1_6962440026,Tristana,True
118,EUW1_6962440026,Kog'Maw,True
119,EUW1_6962440026,Nautilus,True
120,EUW1_6962423588,Jax,False
121,EUW1_6962423588,Diana,False
122,EUW1_6962423588,Vel'Koz,False
123,EUW1_6962423588,Jinx,False
124,EUW1_6962423588,Thresh,False
125,EUW1_6962423588,Illaoi,True
126,EUW1_6962423588,Taliyah,True
127,EUW1_6962423588,Tristana,True
128,EUW1_6962423588,Aphelios,True
129,EUW1_6962423588,Alistar,True
130,EUW1_6963270847,Camille,True
131,EUW1_6963270847,Skarner,True
132,EUW1_6963270847,Zac,True
133,EUW1_6963270847,Kai'Sa,True
134,EUW1_6963270847,Rakan,True
135,EUW1_6963270847,Jayce,False
136,EUW1_6963270847,Viego,False
137,EUW1_6963270847,Annie,False
138,EUW1_6963270847,Kog'Maw,False
139,EUW1_6963270847,Braum,False
140,EUW1_6963242895,Vayne,False
141,EUW1_6963242895,Caitlyn,False
142,EUW1_6963242895,Galio,False
143,EUW1_6963242895,Brand,False
144,EUW1_6963242895,Pyke,False
145,EUW1_6963242895,Akshan,True
146,EUW1_6963242895,Kha'Zix,True
147,EUW1_6963242895,LeBlanc,True
148,EUW1_6963242895,Jhin,True
149,EUW1_6963242895,Janna,True
150,EUW1_6963197405,Jayce,True
151,EUW1_6963197405,Viego,True
152,EUW1_6963197405,Diana,True
153,EUW1_6963197405,Ezreal,True
154,EUW1_6963197405,Pyke,True
155,EUW1_6963197405,Malphite,False
156,EUW1_6963197405,Graves,False
157,EUW1_6963197405,Akali,False
158,EUW1_6963197405,Draven,False
159,EUW1_6963197405,Rakan,False
160,EUW1_6963186698,Skarner,True
161,EUW1_6963186698,Lillia,True
162,EUW1_6963186698,Tryndamere,True
163,EUW1_6963186698,Jinx,True
164,EUW1_6963186698,Nautilus,True
165,EUW1_6963186698,Rell,False
166,EUW1_6963186698,Taliyah,False
167,EUW1_6963186698,Tristana,False
168,EUW1_6963186698,Draven,False
169,EUW1_6963186698,Ornn,False
170,EUW1_6962900494,Kennen,False
171,EUW1_6962900494,Hecarim,False
172,EUW1_6962900494,Vex,False
173,EUW1_6962900494,Akshan,False
174,EUW1_6962900494,Jhin,False
175,EUW1_6962900494,Gnar,True
176,EUW1_6962900494,Viego,True
177,EUW1_6962900494,Syndra,True
178,EUW1_6962900494,Kai'Sa,True
179,EUW1_6962900494,Pantheon,True
180,EUW1_6962854870,Tryndamere,False
181,EUW1_6962854870,Taliyah,False
182,EUW1_6962854870,Irelia,False
183,EUW1_6962854870,Corki,False
184,EUW1_6962854870,Nautilus,False
185,EUW1_6962854870,K'Sante,True
186,EUW1_6962854870,Tristana,True
187,EUW1_6962854870,Karthus,True
188,EUW1_6962854870,Jhin,True
189,EUW1_6962854870,Vel'Koz,True
190,EUW1_6963134882,Riven,False
191,EUW1_6963134882,Diana,False
192,EUW1_6963134882,Twisted Fate,False
193,EUW1_6963134882,Caitlyn,False
194,EUW1_6963134882,Janna,False
195,EUW1_6963134882,Jayce,True
196,EUW1_6963134882,Master Yi,True
197,EUW1_6963134882,Akali,True
198,EUW1_6963134882,Jhin,True
199,EUW1_6963134882,Blitzcrank,True
200,EUW1_6963080620,Pantheon,True
201,EUW1_6963080620,Taliyah,True
202,EUW1_6963080620,Tristana,True
203,EUW1_6963080620,Jhin,True
204,EUW1_6963080620,Alistar,True
205,EUW1_6963080620,Camille,False
206,EUW1_6963080620,Rammus,False
207,EUW1_6963080620,Cassiopeia,False
208,EUW1_6963080620,Ezreal,False
209,EUW1_6963080620,Leona,False
210,EUW1_6962805795,K'Sante,False
211,EUW1_6962805795,Lee Sin,False
212,EUW1_6962805795,Hwei,False
213,EUW1_6962805795,Lucian,False
214,EUW1_6962805795,Milio,False
215,EUW1_6962805795,Rumble,True
216,EUW1_6962805795,Poppy,True
217,EUW1_6962805795,Zed,True
218,EUW1_6962805795,Jinx,True
219,EUW1_6962805795,Rell,True
220,EUW1_6963247043,Akali,False
221,EUW1_6963247043,Lillia,False
222,EUW1_6963247043,Tristana,False
223,EUW1_6963247043,Kai'Sa,False
224,EUW1_6963247043,Nautilus,False
225,EUW1_6963247043,Corki,True
226,EUW1_6963247043,Kha'Zix,True
227,EUW1_6963247043,Hwei,True
228,EUW1_6963247043,Ezreal,True
229,EUW1_6963247043,Janna,True
230,EUW1_6963205667,Irelia,False
231,EUW1_6963205667,Udyr,False
232,EUW1_6963205667,Kai'Sa,False
233,EUW1_6963205667,Syndra,False
234,EUW1_6963205667,Leona,False
235,EUW1_6963205667,Cassiopeia,True
236,EUW1_6963205667,Jarvan IV,True
237,EUW1_6963205667,Orianna,True
238,EUW1_6963205667,Jinx,True
239,EUW1_6963205667,Braum,True
240,EUW1_6963147239,Corki,False
241,EUW1_6963147239,Kai'Sa,False
242,EUW1_6963147239,Syndra,False
243,EUW1_6963147239,Maokai,False
244,EUW1_6963147239,Camille,False
245,EUW1_6963147239,Pantheon,True
246,EUW1_6963147239,Viego,True
247,EUW1_6963147239,Sylas,True
248,EUW1_6963147239,Ashe,True
249,EUW1_6963147239,Janna,True
250,EUW1_6962433031,Gragas,False
251,EUW1_6962433031,Kha'Zix,False
252,EUW1_6962433031,Zed,False
253,EUW1_6962433031,Jinx,False
254,EUW1_6962433031,Shaco,False
255,EUW1_6962433031,Akali,True
256,EUW1_6962433031,Taliyah,True
257,EUW1_6962433031,Qiyana,True
258,EUW1_6962433031,Caitlyn,True
259,EUW1_6962433031,Karma,True
260,EUW1_6962415045,Viego,False
261,EUW1_6962415045,Brand,False
262,EUW1_6962415045,Akshan,False
263,EUW1_6962415045,Kai'Sa,False
264,EUW1_6962415045,Blitzcrank,False
265,EUW1_6962415045,Kennen,True
266,EUW1_6962415045,Skarner,True
267,EUW1_6962415045,Tristana,True
268,EUW1_6962415045,Ziggs,True
269,EUW1_6962415045,Bard,True
270,EUW1_6962401623,Jayce,True
271,EUW1_6962401623,Lillia,True
272,EUW1_6962401623,Akshan,True
273,EUW1_6962401623,Tristana,True
274,EUW1_6962401623,Blitzcrank,True
275,EUW1_6962401623,Rumble,False
276,EUW1_6962401623,Lee Sin,False
277,EUW1_6962401623,Pyke,False
278,EUW1_6962401623,Jinx,False
279,EUW1_6962401623,Rakan,False
280,EUW1_6963169255,Skarner,True
281,EUW1_6963169255,Vi,True
282,EUW1_6963169255,Ahri,True
283,EUW1_6963169255,Caitlyn,True
284,EUW1_6963169255,Rakan,True
285,EUW1_6963169255,Rumble,False
286,EUW1_6963169255,Lee Sin,False
287,EUW1_6963169255,Corki,False
288,EUW1_6963169255,Ziggs,False
289,EUW1_6963169255,Camille,False
290,EUW1_6963142552,Renekton,False
291,EUW1_6963142552,Taliyah,False
292,EUW1_6963142552,Tristana,False
293,EUW1_6963142552,Ashe,False
294,EUW1_6963142552,Rell,False
295,EUW1_6963142552,Gangplank,True
296,EUW1_6963142552,Viego,True
297,EUW1_6963142552,Ahri,True
298,EUW1_6963142552,Draven,True
299,EUW1_6963142552,Pyke,True
300,EUW1_6963086453,Aatrox,False
301,EUW1_6963086453,Ekko,False
302,EUW1_6963086453,Corki,False
303,EUW1_6963086453,Draven,False
304,EUW1_6963086453,Poppy,False
305,EUW1_6963086453,Gangplank,True
306,EUW1_6963086453,Taliyah,True
307,EUW1_6963086453,Sylas,True
308,EUW1_6963086453,Kai'Sa,True
309,EUW1_6963086453,Alistar,True
310,EUW1_6962907935,Volibear,False
311,EUW1_6962907935,Rek'Sai,False
312,EUW1_6962907935,Twisted Fate,False
313,EUW1_6962907935,Varus,False
314,EUW1_6962907935,Braum,False
315,EUW1_6962907935,Kennen,True
316,EUW1_6962907935,Kindred,True
317,EUW1_6962907935,Katarina,True
318,EUW1_6962907935,Jhin,True
319,EUW1_6962907935,Rell,True
320,EUW1_6962864673,Yasuo,True
321,EUW1_6962864673,Ivern,True
322,EUW1_6962864673,Ahri,True
323,EUW1_6962864673,Nasus,True
324,EUW1_6962864673,Senna,True
325,EUW1_6962864673,Twisted Fate,False
326,EUW1_6962864673,Kha'Zix,False
327,EUW1_6962864673,Malphite,False
328,EUW1_6962864673,Jhin,False
329,EUW1_6962864673,Rakan,False
330,EUW1_6962720585,Quinn,False
331,EUW1_6962720585,Elise,False
332,EUW1_6962720585,K'Sante,False
333,EUW1_6962720585,Caitlyn,False
334,EUW1_6962720585,Leona,False
335,EUW1_6962720585,Malphite,True
336,EUW1_6962720585,Rek'Sai,True
337,EUW1_6962720585,Annie,True
338,EUW1_6962720585,Jhin,True
339,EUW1_6962720585,Sona,True
340,EUW1_6963280108,Twisted Fate,True
341,EUW1_6963280108,Taliyah,True
342,EUW1_6963280108,Tristana,True
343,EUW1_6963280108,Sivir,True
344,EUW1_6963280108,Alistar,True
345,EUW1_6963280108,Jax,False
346,EUW1_6963280108,Graves,False
347,EUW1_6963280108,Hwei,False
348,EUW1_6963280108,Aphelios,False
349,EUW1_6963280108,Pyke,False
350,EUW1_6963240903,Nasus,True
351,EUW1_6963240903,Skarner,True
352,EUW1_6963240903,Viktor,True
353,EUW1_6963240903,Jhin,True
354,EUW1_6963240903,Alistar,True
355,EUW1_6963240903,Gwen,False
356,EUW1_6963240903,Graves,False
357,EUW1_6963240903,Fizz,False
358,EUW1_6963240903,Aphelios,False
359,EUW1_6963240903,Rell,False
360,EUW1_6963186227,Camille,True
361,EUW1_6963186227,Lillia,True
362,EUW1_6963186227,Akali,True
363,EUW1_6963186227,Ashe,True
364,EUW1_6963186227,Leona,True
365,EUW1_6963186227,Pantheon,False
366,EUW1_6963186227,Taliyah,False
367,EUW1_6963186227,Veigar,False
368,EUW1_6963186227,Kai'Sa,False
369,EUW1_6963186227,Nautilus,False
370,EUW1_6961710989,Twisted Fate,True
371,EUW1_6961710989,Rek'Sai,True
372,EUW1_6961710989,Hwei,True
373,EUW1_6961710989,Lucian,True
374,EUW1_6961710989,Milio,True
375,EUW1_6961710989,Aatrox,False
376,EUW1_6961710989,Lee Sin,False
377,EUW1_6961710989,Sylas,False
378,EUW1_6961710989,Jhin,False
379,EUW1_6961710989,Nautilus,False
380,EUW1_6961451816,K'Sante,False
381,EUW1_6961451816,Nidalee,False
382,EUW1_6961451816,Sylas,False
383,EUW1_6961451816,Caitlyn,False
384,EUW1_6961451816,Lux,False
385,EUW1_6961451816,Akali,True
386,EUW1_6961451816,Shyvana,True
387,EUW1_6961451816,Zed,True
388,EUW1_6961451816,Jhin,True
389,EUW1_6961451816,Blitzcrank,True
390,EUW1_6961326224,Irelia,True
391,EUW1_6961326224,Lillia,True
392,EUW1_6961326224,Corki,True
393,EUW1_6961326224,Jinx,True
394,EUW1_6961326224,Zac,True
395,EUW1_6961326224,Twisted Fate,False
396,EUW1_6961326224,Nidalee,False
397,EUW1_6961326224,Tristana,False
398,EUW1_6961326224,Samira,False
399,EUW1_6961326224,Rell,False
400,EUW1_6963298604,Renekton,False
401,EUW1_6963298604,Karthus,False
402,EUW1_6963298604,Tristana,False
403,EUW1_6963298604,Jinx,False
404,EUW1_6963298604,Rell,False
405,EUW1_6963298604,Jax,True
406,EUW1_6963298604,Lillia,True
407,EUW1_6963298604,Zed,True
408,EUW1_6963298604,Hwei,True
409,EUW1_6963298604,Camille,True
410,EUW1_6963273504,Rumble,True
411,EUW1_6963273504,Rammus,True
412,EUW1_6963273504,Irelia,True
413,EUW1_6963273504,Sivir,True
414,EUW1_6963273504,Nautilus,True
415,EUW1_6963273504,Dr. Mundo,False
416,EUW1_6963273504,Viego,False
417,EUW1_6963273504,Syndra,False
418,EUW1_6963273504,Draven,False
419,EUW1_6963273504,Alistar,False
420,EUW1_6963094596,Tryndamere,True
421,EUW1_6963094596,Viego,True
422,EUW1_6963094596,Hwei,True
423,EUW1_6963094596,Seraphine,True
424,EUW1_6963094596,Rell,True
425,EUW1_6963094596,Gragas,False
426,EUW1_6963094596,Taliyah,False
427,EUW1_6963094596,Corki,False
428,EUW1_6963094596,Ashe,False
429,EUW1_6963094596,Blitzcrank,False
430,EUW1_6963038410,Jax,True
431,EUW1_6963038410,Viego,True
432,EUW1_6963038410,Sylas,True
433,EUW1_6963038410,Jinx,True
434,EUW1_6963038410,Camille,True
435,EUW1_6963038410,Gwen,False
436,EUW1_6963038410,Volibear,False
437,EUW1_6963038410,Viktor,False
438,EUW1_6963038410,Corki,False
439,EUW1_6963038410,Nautilus,False
440,EUW1_6963313570,Skarner,False
441,EUW1_6963313570,Ivern,False
442,EUW1_6963313570,Zoe,False
443,EUW1_6963313570,Aphelios,False
444,EUW1_6963313570,Camille,False
445,EUW1_6963313570,Twisted Fate,True
446,EUW1_6963313570,Kha'Zix,True
447,EUW1_6963313570,Annie,True
448,EUW1_6963313570,Varus,True
449,EUW1_6963313570,Pyke,True
450,EUW1_6962234385,Camille,True
451,EUW1_6962234385,Udyr,True
452,EUW1_6962234385,Syndra,True
453,EUW1_6962234385,Jinx,True
454,EUW1_6962234385,Lulu,True
455,EUW1_6962234385,Gragas,False
456,EUW1_6962234385,Taliyah,False
457,EUW1_6962234385,Tristana,False
458,EUW1_6962234385,Caitlyn,False
459,EUW1_6962234385,Lux,False
460,EUW1_6963312015,Irelia,True
461,EUW1_6963312015,Nidalee,True
462,EUW1_6963312015,LeBlanc,True
463,EUW1_6963312015,Ashe,True
464,EUW1_6963312015,Rell,True
465,EUW1_6963312015,Karthus,False
466,EUW1_6963312015,Viego,False
467,EUW1_6963312015,Orianna,False
468,EUW1_6963312015,Zeri,False
469,EUW1_6963312015,Lulu,False
470,EUW1_6963291225,Renekton,True
471,EUW1_6963291225,Diana,True
472,EUW1_6963291225,Aurelion Sol,True
473,EUW1_6963291225,Aphelios,True
474,EUW1_6963291225,Nautilus,True
475,EUW1_6963291225,Karthus,False
476,EUW1_6963291225,Viego,False
477,EUW1_6963291225,Katarina,False
478,EUW1_6963291225,Irelia,False
479,EUW1_6963291225,Rakan,False
480,EUW1_6963263645,Gnar,False
481,EUW1_6963263645,Brand,False
482,EUW1_6963263645,Qiyana,False
483,EUW1_6963263645,Zeri,False
484,EUW1_6963263645,Zilean,False
485,EUW1_6963263645,Kennen,True
486,EUW1_6963263645,Lee Sin,True
487,EUW1_6963263645,Viktor,True
488,EUW1_6963263645,Aphelios,True
489,EUW1_6963263645,Nautilus,True
490,EUW1_6963256883,Nasus,False
491,EUW1_6963256883,Rengar,False
492,EUW1_6963256883,Aurelion Sol,False
493,EUW1_6963256883,Jhin,False
494,EUW1_6963256883,Soraka,False
495,EUW1_6963256883,Senna,True
496,EUW1_6963256883,Jarvan IV,True
497,EUW1_6963256883,Viktor,True
498,EUW1_6963256883,Darius,True
499,EUW1_6963256883,Nautilus,True
500,EUW1_6963210348,Taliyah,True
501,EUW1_6963210348,Camille,True
502,EUW1_6963210348,Viego,True
503,EUW1_6963210348,Jhin,True
504,EUW1_6963210348,Leona,True
505,EUW1_6963210348,Renekton,False
506,EUW1_6963210348,Nidalee,False
507,EUW1_6963210348,Zed,False
508,EUW1_6963210348,Senna,False
509,EUW1_6963210348,Nautilus,False
510,EUW1_6963159858,Ashe,True
511,EUW1_6963159858,Udyr,True
512,EUW1_6963159858,Sylas,True
513,EUW1_6963159858,Twisted Fate,True
514,EUW1_6963159858,Nautilus,True
515,EUW1_6963159858,Yone,False
516,EUW1_6963159858,Lillia,False
517,EUW1_6963159858,Tristana,False
518,EUW1_6963159858,Kai'Sa,False
519,EUW1_6963159858,Bard,False
520,EUW1_6962879383,Garen,True
521,EUW1_6962879383,Rengar,True
522,EUW1_6962879383,Tristana,True
523,EUW1_6962879383,Cho'Gath,True
524,EUW1_6962879383,Senna,True
525,EUW1_6962879383,Rumble,False
526,EUW1_6962879383,Taliyah,False
527,EUW1_6962879383,Pyke,False
528,EUW1_6962879383,Jhin,False
529,EUW1_6962879383,Nautilus,False
530,EUW1_6962825995,LeBlanc,True
531,EUW1_6962825995,Rengar,True
532,EUW1_6962825995,K'Sante,True
533,EUW1_6962825995,Lucian,True
534,EUW1_6962825995,Nami,True
535,EUW1_6962825995,Fiora,False
536,EUW1_6962825995,Lillia,False
537,EUW1_6962825995,Ahri,False
538,EUW1_6962825995,Draven,False
539,EUW1_6962825995,Nautilus,False
540,EUW1_6962455622,K'Sante,False
541,EUW1_6962455622,Talon,False
542,EUW1_6962455622,LeBlanc,False
543,EUW1_6962455622,Caitlyn,False
544,EUW1_6962455622,Zoe,False
545,EUW1_6962455622,Rumble,True
546,EUW1_6962455622,Taliyah,True
547,EUW1_6962455622,Lissandra,True
548,EUW1_6962455622,Jhin,True
549,EUW1_6962455622,Bard,True
550,EUW1_6963282811,Kennen,False
551,EUW1_6963282811,Viego,False
552,EUW1_6963282811,Corki,False
553,EUW1_6963282811,Draven,False
554,EUW1_6963282811,Leona,False
555,EUW1_6963282811,Jayce,True
556,EUW1_6963282811,Udyr,True
557,EUW1_6963282811,LeBlanc,True
558,EUW1_6963282811,Miss Fortune,True
559,EUW1_6963282811,Braum,True
560,EUW1_6962676063,Kayle,True
561,EUW1_6962676063,Jarvan IV,True
562,EUW1_6962676063,LeBlanc,True
563,EUW1_6962676063,Caitlyn,True
564,EUW1_6962676063,Zac,True
565,EUW1_6962676063,Olaf,False
566,EUW1_6962676063,Brand,False
567,EUW1_6962676063,Irelia,False
568,EUW1_6962676063,Jhin,False
569,EUW1_6962676063,Blitzcrank,False
570,EUW1_6962780139,Fiora,True
571,EUW1_6962780139,Vi,True
572,EUW1_6962780139,Hwei,True
573,EUW1_6962780139,Miss Fortune,True
574,EUW1_6962780139,Nautilus,True
575,EUW1_6962780139,Kennen,False
576,EUW1_6962780139,Talon,False
577,EUW1_6962780139,Yasuo,False
578,EUW1_6962780139,Smolder,False
579,EUW1_6962780139,Alistar,False
580,EUW1_6962732704,Azir,True
581,EUW1_6962732704,Rengar,True
582,EUW1_6962732704,Corki,True
583,EUW1_6962732704,Ashe,True
584,EUW1_6962732704,Seraphine,True
585,EUW1_6962732704,K'Sante,False
586,EUW1_6962732704,Nunu And Willump,False
587,EUW1_6962732704,Tristana,False
588,EUW1_6962732704,Jhin,False
589,EUW1_6962732704,Bard,False
590,EUW1_6960182297,Aatrox,False
591,EUW1_6960182297,Taliyah,False
592,EUW1_6960182297,Twisted Fate,False
593,EUW1_6960182297,Zeri,False
594,EUW1_6960182297,Rell,False
595,EUW1_6960182297,Vayne,True
596,EUW1_6960182297,Kha'Zix,True
597,EUW1_6960182297,LeBlanc,True
598,EUW1_6960182297,Kai'Sa,True
599,EUW1_6960182297,Blitzcrank,True
600,EUW1_6963061450,Rumble,False
601,EUW1_6963061450,Master Yi,False
602,EUW1_6963061450,Yasuo,False
603,EUW1_6963061450,Kalista,False
604,EUW1_6963061450,Nautilus,False
605,EUW1_6963061450,Skarner,True
606,EUW1_6963061450,Nidalee,True
607,EUW1_6963061450,Miss Fortune,True
608,EUW1_6963061450,Jayce,True
609,EUW1_6963061450,Rell,True
610,EUW1_6963003811,Riven,False
611,EUW1_6963003811,Nidalee,False
612,EUW1_6963003811,Orianna,False
613,EUW1_6963003811,Jhin,False
614,EUW1_6963003811,Pyke,False
615,EUW1_6963003811,Twisted Fate,True
616,EUW1_6963003811,Taliyah,True
617,EUW1_6963003811,Zed,True
618,EUW1_6963003811,Nilah,True
619,EUW1_6963003811,Rakan,True
620,EUW1_6963081712,Jax,False
621,EUW1_6963081712,Karthus,False
622,EUW1_6963081712,Sion,False
623,EUW1_6963081712,Corki,False
624,EUW1_6963081712,Janna,False
625,EUW1_6963081712,Syndra,True
626,EUW1_6963081712,Viego,True
627,EUW1_6963081712,Camille,True
628,EUW1_6963081712,Seraphine,True
629,EUW1_6963081712,Rakan,True
630,EUW1_6962949102,Jax,False
631,EUW1_6962949102,Nidalee,False
632,EUW1_6962949102,LeBlanc,False
633,EUW1_6962949102,Corki,False
634,EUW1_6962949102,Rell,False
635,EUW1_6962949102,Vayne,True
636,EUW1_6962949102,Viego,True
637,EUW1_6962949102,Orianna,True
638,EUW1_6962949102,Caitlyn,True
639,EUW1_6962949102,Camille,True
640,EUW1_6962844380,Gnar,True
641,EUW1_6962844380,Taliyah,True
642,EUW1_6962844380,Akshan,True
643,EUW1_6962844380,Jinx,True
644,EUW1_6962844380,Nautilus,True
645,EUW1_6962844380,Sejuani,False
646,EUW1_6962844380,Brand,False
647,EUW1_6962844380,Corki,False
648,EUW1_6962844380,Lucian,False
649,EUW1_6962844380,Milio,False
650,EUW1_6962329245,Trundle,False
651,EUW1_6962329245,Talon,False
652,EUW1_6962329245,Kog'Maw,False
653,EUW1_6962329245,Smolder,False
654,EUW1_6962329245,Yuumi,False
655,EUW1_6962329245,Udyr,True
656,EUW1_6962329245,Nidalee,True
657,EUW1_6962329245,Qiyana,True
658,EUW1_6962329245,Jhin,True
659,EUW1_6962329245,Nautilus,True
660,EUW1_6963170873,Skarner,True
661,EUW1_6963170873,Kindred,True
662,EUW1_6963170873,Zed,True
663,EUW1_6963170873,Jhin,True
664,EUW1_6963170873,Rumble,True
665,EUW1_6963170873,Akali,False
666,EUW1_6963170873,Hecarim,False
667,EUW1_6963170873,Nasus,False
668,EUW1_6963170873,Senna,False
669,EUW1_6963170873,Blitzcrank,False
670,EUW1_6963109603,Rumble,True
671,EUW1_6963109603,Ekko,True
672,EUW1_6963109603,Qiyana,True
673,EUW1_6963109603,Sivir,True
674,EUW1_6963109603,Milio,True
675,EUW1_6963109603,Aatrox,False
676,EUW1_6963109603,Skarner,False
677,EUW1_6963109603,Aurelion Sol,False
678,EUW1_6963109603,Aphelios,False
679,EUW1_6963109603,Blitzcrank,False
680,EUW1_6962850706,Rumble,True
681,EUW1_6962850706,Rek'Sai,True
682,EUW1_6962850706,Twisted Fate,True
683,EUW1_6962850706,Caitlyn,True
684,EUW1_6962850706,Blitzcrank,True
685,EUW1_6962850706,K'Sante,False
686,EUW1_6962850706,Taliyah,False
687,EUW1_6962850706,Yone,False
688,EUW1_6962850706,Varus,False
689,EUW1_6962850706,Pyke,False
690,EUW1_6963177442,Olaf,False
691,EUW1_6963177442,Rek'Sai,False
692,EUW1_6963177442,Hwei,False
693,EUW1_6963177442,Corki,False
694,EUW1_6963177442,Nami,False
695,EUW1_6963177442,Camille,True
696,EUW1_6963177442,Rammus,True
697,EUW1_6963177442,Taliyah,True
698,EUW1_6963177442,Jhin,True
699,EUW1_6963177442,Pyke,True
700,EUW1_6963155528,Gnar,True
701,EUW1_6963155528,Bel'Veth,True
702,EUW1_6963155528,Lux,True
703,EUW1_6963155528,Ashe,True
704,EUW1_6963155528,Nautilus,True
705,EUW1_6963155528,Nasus,False
706,EUW1_6963155528,Kindred,False
707,EUW1_6963155528,Sylas,False
708,EUW1_6963155528,Jhin,False
709,EUW1_6963155528,Rakan,False
710,EUW1_6963097083,Nasus,False
711,EUW1_6963097083,Diana,False
712,EUW1_6963097083,Corki,False
713,EUW1_6963097083,Kai'Sa,False
714,EUW1_6963097083,Pantheon,False
715,EUW1_6963097083,Gangplank,True
716,EUW1_6963097083,Volibear,True
717,EUW1_6963097083,LeBlanc,True
718,EUW1_6963097083,Kog'Maw,True
719,EUW1_6963097083,Lulu,True
720,EUW1_6963292099,Akali,False
721,EUW1_6963292099,Viego,False
722,EUW1_6963292099,Katarina,False
723,EUW1_6963292099,Twitch,False
