match_id,champion,win
EUW1_6963080620,Cassiopeia,False
EUW1_6963205667,Cassiopeia,True
EUW1_6963231535,Cassiopeia,False
EUW1_6963173410,Cassiopeia,True
EUW1_6961181519,Cassiopeia,True
EUW1_6952281599,Cassiopeia,True
EUW1_6962002891,Cassiopeia,True
EUW1_6962489990,Cassiopeia,False
EUW1_6961930012,Cassiopeia,False
EUW1_6962547764,Cassiopeia,True
EUW1_6962074309,Cassiopeia,True
EUW1_6961834543,Cassiopeia,False
EUW1_6963012144,Cassiopeia,True
EUW1_6961942446,Cassiopeia,True
EUW1_6963269562,Cassiopeia,True
EUW1_6957684117,Cassiopeia,True
EUW1_6954562942,Cassiopeia,True
EUW1_6962442113,Cassiopeia,False
EUW1_6962520087,Cassiopeia,False
EUW1_6962300302,Cassiopeia,True
EUW1_6962548349,Cassiopeia,False
EUW1_6962534727,Cassiopeia,False
EUW1_6960565954,Cassiopeia,True
EUW1_6963278733,Cassiopeia,False
EUW1_6963182166,Cassiopeia,False
EUW1_6962911794,Cassiopeia,True
EUW1_6962511916,Cassiopeia,True
EUW1_6960188221,Cassiopeia,True
EUW1_6960298678,Cassiopeia,False
EUW1_6960245758,Cassiopeia,True
EUW1_6958028681,Cassiopeia,False
EUW1_6963309725,Cassiopeia,False
EUW1_6962873481,Cassiopeia,False
EUW1_6961383894,Cassiopeia,True
EUW1_6957783430,Cassiopeia,True
EUW1_6962595428,Cassiopeia,False
EUW1_6950415188,Cassiopeia,False
EUW1_6963173583,Cassiopeia,False
EUW1_6959472341,Cassiopeia,False
EUW1_6961909155,Cassiopeia,False
EUW1_6962761399,Cassiopeia,False
EUW1_6962681557,Cassiopeia,True
EUW1_6958019224,Cassiopeia,True
EUW1_6957977162,Cassiopeia,True
EUW1_6957956892,Cassiopeia,True
EUW1_6959510474,Cassiopeia,True
EUW1_6963004663,Cassiopeia,False
EUW1_6963313627,Cassiopeia,False
EUW1_6962630517,Cassiopeia,True
EUW1_6960365340,Cassiopeia,True
EUW1_6960311810,Cassiopeia,True
EUW1_6962891662,Cassiopeia,True
EUW1_6953642862,Cassiopeia,False
EUW1_6953612747,Cassiopeia,False
EUW1_6962338221,Cassiopeia,False
EUW1_6961613908,Cassiopeia,False
EUW1_6963322856,Cassiopeia,False
EUW1_6963268546,Cassiopeia,False
EUW1_6962474348,Cassiopeia,False
EUW1_6960887098,Cassiopeia,False
EUW1_6961634792,Cassiopeia,True
EUW1_6959945958,Cassiopeia,True
EUW1_6961315351,Cassiopeia,True
EUW1_6953802633,Cassiopeia,True
EUW1_6963236882,Cassiopeia,False
EUW1_6963131464,Cassiopeia,False
EUW1_6962384384,Cassiopeia,True
EUW1_6960817920,Cassiopeia,False
EUW1_6958581551,Cassiopeia,False
EUW1_6962566869,Cassiopeia,False
EUW1_6961941137,Cassiopeia,False
EUW1_6962816663,Cassiopeia,True
EUW1_6949788705,Cassiopeia,True
EUW1_6961243095,Cassiopeia,True
EUW1_6962821575,Cassiopeia,True
EUW1_6960562762,Cassiopeia,True
EUW1_6963063106,Cassiopeia,True
EUW1_6963316940,Cassiopeia,True
EUW1_6950972640,Cassiopeia,True
EUW1_6963316001,Cassiopeia,True
EUW1_6962002783,Cassiopeia,False
EUW1_6961951493,Cassiopeia,True
EUW1_6963277307,Cassiopeia,True
EUW1_6963247147,Cassiopeia,False
EUW1_6954838116,Cassiopeia,False
EUW1_6955473867,Cassiopeia,False
EUW1_6962925405,Cassiopeia,False
EUW1_6962760907,Cassiopeia,False
EUW1_6962768214,Cassiopeia,False
EUW1_6955124882,Cassiopeia,False
EUW1_6962190202,Cassiopeia,False
EUW1_6961081944,Cassiopeia,True
EUW1_6962409750,Cassiopeia,False
EUW1_6961404950,Cassiopeia,False
EUW1_6963066116,Cassiopeia,True
EUW1_6957651079,Cassiopeia,True
EUW1_6957542308,Cassiopeia,False
EUW1_6954402837,Cassiopeia,True
EUW1_6950193049,Cassiopeia,True
EUW1_6952290907,Cassiopeia,True
EUW1_6952282832,Cassiopeia,False
EUW1_6963052805,Cassiopeia,True
EUW1_6962423819,Cassiopeia,False
EUW1_6962933767,Cassiopeia,True
EUW1_6959020811,Cassiopeia,True
EUW1_6963127249,Cassiopeia,False
EUW1_6963120851,Cassiopeia,True
EUW1_6962387982,Cassiopeia,True
EUW1_6959643768,Cassiopeia,True
EUW1_6951044321,Cassiopeia,True
EUW1_6950854713,Cassiopeia,False
EUW1_6956742820,Cassiopeia,True
EUW1_6952484068,Cassiopeia,False
EUW1_6961084768,Cassiopeia,True
EUW1_6963317824,Cassiopeia,True
EUW1_6961650442,Cassiopeia,False
EUW1_6961353320,Cassiopeia,True
EUW1_6962847603,Cassiopeia,True
EUW1_6962852279,Cassiopeia,False
EUW1_6958575531,Cassiopeia,False
EUW1_6962744097,Cassiopeia,True
EUW1_6963129474,Cassiopeia,False
EUW1_6962195026,Cassiopeia,True
EUW1_6963056866,Cassiopeia,True
EUW1_6962712124,Cassiopeia,False
EUW1_6961680264,Cassiopeia,True
EUW1_6961624501,Cassiopeia,False
EUW1_6963335697,Cassiopeia,False
EUW1_6962934991,Cassiopeia,True
EUW1_6959546896,Cassiopeia,False
EUW1_6962983800,Cassiopeia,True
EUW1_6962930644,Cassiopeia,False
EUW1_6958172100,Cassiopeia,False
EUW1_6961649675,Cassiopeia,True
EUW1_6960621995,Cassiopeia,False
EUW1_6962879334,Cassiopeia,True
EUW1_6962164117,Cassiopeia,True
EUW1_6963058008,Cassiopeia,False
EUW1_6958935616,Cassiopeia,False
EUW1_6950706532,Cassiopeia,False
EUW1_6962888552,Cassiopeia,False
EUW1_6963200258,Cassiopeia,False
EUW1_6959544977,Cassiopeia,False
EUW1_6963320212,Cassiopeia,False
EUW1_6957100624,Cassiopeia,True
EUW1_6963320025,Cassiopeia,False
EUW1_6962287661,Cassiopeia,True
EUW1_6956828437,Cassiopeia,False
EUW1_6962565384,Cassiopeia,False
EUW1_6962551931,Cassiopeia,False
EUW1_6958555689,Cassiopeia,True
EUW1_6962600828,Cassiopeia,True
EUW1_6955954976,Cassiopeia,False
EUW1_6962471001,Cassiopeia,False
EUW1_6962266072,Cassiopeia,False
EUW1_6954911030,Cassiopeia,False
EUW1_6962376748,Cassiopeia,False
EUW1_6962151879,Cassiopeia,True
EUW1_6958941416,Cassiopeia,True
EUW1_6962902540,Cassiopeia,False
EUW1_6962432675,Cassiopeia,True
EUW1_6956845475,Cassiopeia,True
EUW1_6962364806,Cassiopeia,True
EUW1_6963064137,Cassiopeia,True
EUW1_6960063515,Cassiopeia,True
EUW1_6961710416,Cassiopeia,True
EUW1_6960493920,Cassiopeia,False
EUW1_6962988793,Cassiopeia,True
EUW1_6962120090,Cassiopeia,True
EUW1_6955011966,Cassiopeia,True
EUW1_6962234776,Cassiopeia,False
EUW1_6961437564,Cassiopeia,True
EUW1_6962707153,Cassiopeia,True
EUW1_6963003095,Cassiopeia,True
EUW1_6963310515,Cassiopeia,True
EUW1_6950121562,Cassiopeia,False
EUW1_6949980569,Cassiopeia,True
EUW1_6962633710,Cassiopeia,False
EUW1_6962510861,Cassiopeia,True
EUW1_6958608261,Cassiopeia,False
EUW1_6962255384,Cassiopeia,False
EUW1_6961859026,Cassiopeia,True
EUW1_6960326890,Cassiopeia,False
EUW1_6961554340,Cassiopeia,False
EUW1_6961521049,Cassiopeia,False
