match_id,champion,win
EUW1_6962741595,Xayah,False
EUW1_6962360263,Xayah,False
EUW1_6962637552,Xayah,False
EUW1_6956468640,Xayah,False
EUW1_6962264372,Xayah,True
EUW1_6959590600,Xayah,True
EUW1_6956973574,Xayah,True
EUW1_6962709533,Xayah,True
EUW1_6958100926,Xayah,False
EUW1_6952893060,Xayah,True
EUW1_6961122412,Xayah,True
EUW1_6957823994,Xayah,False
EUW1_6958522393,Xayah,False
EUW1_6961226578,Xayah,False
EUW1_6954260335,Xayah,False
EUW1_6954214931,Xayah,False
EUW1_6959208806,Xayah,False
EUW1_6961888168,Xayah,False
EUW1_6962707420,Xayah,False
EUW1_6962274286,Xayah,True
EUW1_6960872575,Xayah,False
EUW1_6958140435,Xayah,True
EUW1_6962198304,Xayah,False
EUW1_6958984202,Xayah,False
EUW1_6961685421,Xayah,True
EUW1_6950613922,Xayah,False
EUW1_6960796052,Xayah,True
EUW1_6951024494,Xayah,True
EUW1_6962357167,Xayah,True
EUW1_6956582545,Xayah,False
EUW1_6958618230,Xayah,True
EUW1_6951352983,Xayah,True
EUW1_6960882682,Xayah,False
EUW1_6960844167,Xayah,True
EUW1_6962663667,Xayah,False
EUW1_6959671037,Xayah,False
EUW1_6959073746,Xayah,False
EUW1_6961403006,Xayah,True
EUW1_6962486091,Xayah,False
EUW1_6962413606,Xayah,False
EUW1_6956843588,Xayah,True
EUW1_6959732327,Xayah,True
EUW1_6954353024,Xayah,False
EUW1_6957516337,Xayah,False
EUW1_6958667752,Xayah,False
